Golan Heights,pos,53.797534,1
president,pos,49.864204,1
one day,neu,76.95487399999999,1
Arab,neg,40.886863,1
Palestine,neg,46.975724,1
presidents,neu,55.554557,1
president-elect,pos,64.477666,1
Rabbi,neg,43.236047,1
Rabbi,pos,38.785045000000004,1
Washington Post,pos,57.936372000000006,1
Rabbi,pos,58.646732,1
Campus to Street Corner,pos,44.401562,1
Twitter,neu,64.84047699999999,1
MIT,pos,64.325588,3
a second,neu,58.044306999999996,1
AI,neu,81.044081,1
Nate Church,neu,52.066497,1
Twitter,neu,75.05633900000001,1
ZeniMax Media,pos,56.825866000000005,9
Facebook,pos,35.143269,5
Mark Zuckerberg,neu,71.98181299999999,3
VR,pos,45.069792,2
John Carmack,pos,56.061983000000005,2
VR Lawsuit,neg,37.693357999999996,1
AFP,neu,40.985855,1
17 Jan 2017,pos,35.142734,1
Ars Technica,neu,71.04414,1
Federal District Court,neu,36.461207,1
Dallas,neu,38.2957,1
"January 17th, 2017",pos,45.615050000000004,1
one week,pos,44.012619,1
Palmer Luckey,neu,46.141583000000004,1
Oculus,pos,49.438143000000004,1
forensic analyst,neg,53.234024999999995,1
Andrew S. Rosen,neu,59.753985,1
October 2016,pos,40.865949,1
Tony Sammi,neg,47.682012,1
Business Insider,pos,41.305624,1
Nate Church,pos,63.280663000000004,1
Twitter,pos,61.078668,1
Ryan Zinke,neu,65.371158,30
James E. Risch,neg,64.294743,5
Bernie Sanders,neu,80.067413,4
Fish and Wildlife Service,neg,63.44749899999999,4
Sally Jewell,neg,53.019025,4
Bureau of Land Management,neg,61.311071,3
Jon Tester,pos,51.089785,3
Washington,pos,52.651424999999996,2
Donald J. Trump,neg,77.231958,2
Department of Interior,neg,71.02051,2
Republican,neu,80.30143,2
Steven D. Daines,neu,90.668833,2
cabinet,neu,82.123892,2
Idaho,neg,52.455428999999995,2
Interior Secretary-Designate Rep.,neu,52.786789999999996,1
Very Busy,neu,75.193686,1
17 Jan 2017,neu,62.050556,1
Capitol Hill,neu,72.432602,1
Interior Secretary-designate Rep.,pos,52.102869,1
Mont.,pos,59.570327999999996,1
Tuesday,pos,48.708363,1
Navy SEAL,pos,57.148621,1
Republicans,neu,85.72428,1
Democrats,neu,87.34274400000001,1
Senate Energy and Natural Resources Committee,neu,80.086774,1
Potomac,neu,74.518423,1
Missouri,neu,61.013079000000005,1
Theodore Roosevelt,pos,58.522518999999996,1
100 years,pos,70.354089,1
$12.5 billion,pos,43.263453,1
President-elect,pos,42.209649999999996,1
Park Service,neu,67.710644,1
Iraq,pos,51.213052000000005,1
Native Americans,pos,49.887471,1
Indian,pos,59.595352999999996,1
America,neg,46.447522,1
senators,neu,80.563016,1
Sen.,neu,81.01291900000001,1
Democrat,neu,70.94891100000001,1
Sen.,neu,74.874648,1
senators,pos,63.345292,1
Montana,neu,75.67553000000001,1
senators,neg,44.086621,1
president-elect,neg,42.027212000000006,1
Sen.,neu,85.094737,1
Vt.,neu,60.254076999999995,1
Americans,neg,70.491504,1
Midwest,pos,47.609002000000004,1
Rocky Mountains,pos,50.63508100000001,1
senators,neg,50.009466,1
Sen.,neu,67.664334,1
Mississippi River,neu,75.122408,1
President,neu,93.129935,1
Barack Obama,neu,87.420533,1
Interior Secretary,neu,80.05458,1
western governors,neg,68.277263,1
governor,neg,62.324985,1
senator,neg,64.213585,1
California,neu,65.94388,5
Russian,neg,67.689959,5
Donald Trump,neu,88.56970199999999,4
Democratic Party,neu,89.527557,3
Marc Levine,neg,75.467029,3
United States,pos,63.97158400000001,2
Hillary Clinton,neg,50.128293,2
Clinton,neg,56.838474000000005,2
California Dem,pos,56.952851,1
Russians,pos,50.10598,1
Trump Rich Pedroncelli,neu,78.337787,1
Associated Press,pos,49.311036,1
17 Jan 2017,pos,39.333619,1
State Board of Education,neu,60.216930999999995,1
Pravda,neu,65.5992,1
Assemblyman,neu,50.373134,1
Marin County,pos,49.668986,1
FBI,neg,48.360923,1
CIA,neg,47.021801,1
American,pos,56.842963000000005,1
U.S. intelligence agencies,pos,66.95150199999999,1
Democratic National Committee,neu,47.769997,1
John Podesta,neu,88.77903,1
Sen.,neg,51.679169,1
Bernie Sanders,neg,51.723135,1
VT,neg,60.818521000000004,1
CNN,neu,66.09472199999999,1
Donna Brazile,neu,66.80563000000001,1
President,neu,71.358055,1
Barack Obama,neu,40.504616999999996,1
Wikileaks,neg,51.677466,1
Breitbart News,neu,58.816223,1
San Francisco,pos,67.784696,1
November 2016,pos,56.574197000000005,1
president,neg,67.543796,1
Adelle Nazarian,neg,51.308584,1
Twitter,neg,51.204170000000005,1
Barack Obama,neu,93.910445,11
Gallup,neu,81.499627,6
eight years,neu,56.549192999999995,2
Americans,neu,72.837409,2
Getty,neu,40.820524000000006,1
17 Jan 2017,pos,42.139095,1
President,pos,55.626766,1
White House,neu,68.563379,1
American,neu,82.66367,1
U.S.,neu,39.163069,1
Jan 2,neu,92.347618,1
Jan. 3,neu,54.834041,1
Islamic Republic of Iran,neu,97.99131,14
Kingdom of Saudi Arabia,neg,46.944985,8
Islamic State,neu,85.795553,6
United States,neg,66.362567,6
Donald Trump,neu,45.324479000000004,4
Sunni,neu,91.53078000000001,4
Shiite,neu,85.336006,3
United Arab Emirates,neg,64.335954,3
President Obama,neg,65.095316,3
Adel al-Jubeir,neu,39.76215,2
Monday,neu,51.583738000000004,2
Middle East,neu,52.594999,2
Sudan,neg,77.523403,2
United Nations,neg,69.37541499999999,2
Yemen,neg,71.576746,2
Bahrain,neu,89.423929,2
Kuwait,neu,77.793118,2
Saudi,neu,39.258987,2
Agence France-Presse,neg,64.889757,2
Saudis,neg,42.418613,1
George Frey,neg,47.261039,1
Getty Images,pos,35.97383,1
17 Jan 2017,pos,53.007143,1
President,pos,59.597677000000004,1
Saudi Foreign Minister,neg,51.48317,1
Paris,neu,86.932231,1
Reuters,neu,33.856142,1
America,pos,57.24815399999999,1
November,neu,74.979485,1
Arab nations,neu,67.011109,1
North Africa,neg,56.187663,1
Muslim,neg,66.803733,1
Hezbollah,neg,67.2654,1
Lebanon,neu,69.833536,1
Syria,neu,61.18234,1
Iraq,neu,77.202026,1
Arab States,neg,45.059271,1
envoys,neu,80.12607899999999,1
Egypt,neu,78.938012,1
Jordan,neu,76.541958,1
Morocco,neu,82.670609,1
Oman,neu,89.388521,1
Qatar,neu,85.867856,1
Iranian,neg,61.603976,1
Obama administration,neg,59.505398,1
president,pos,52.544509,1
Iran deal,neg,65.274699,1
president-elect,neg,62.454268,1
Times of London,neu,52.505042,1
Bild,neu,53.171935999999995,1
Germany,neu,51.247896999999995,1
A day,neu,55.362672,1
$1.7 billion,neg,61.724457,1
foreign minister,pos,42.646294000000005,1
House,neg,54.631817999999996,1
Senate,neg,56.80258500000001,1
American,pos,40.671804,1
GOP,neg,67.200513,1
Congress,neg,66.913473,1
Washington,neg,51.58874599999999,1
Minister Sheikh,neg,56.751871,1
Abdullah bin Zayed al-Nahyan,neg,43.771808,1
foreign minister,neg,41.768174,1
Noor Salman,neu,80.21768,12
Linda Moreno,neu,90.048244,11
Omar Mateen,neg,64.698043,10
Islamic State,neu,83.631576,7
Tuesday,neg,45.435947999999996,3
Orlando,neu,55.706069,2
Al Salman,neu,80.208685,2
Orlando Jihadi,neu,91.684566,1
Facebook,neu,92.209154,1
17 Jan 2017,neu,90.97795400000001,1
FBI,neg,49.739582999999996,1
federal prosecutor,neu,48.075118,1
June 12,neu,67.282319,1
Pulse nightclub,neu,57.075314,1
"Orlando, FL",neu,73.444694,1
The New York Times,neu,84.702744,1
Monday,neg,63.465658999999995,1
30-year,neu,64.916697,1
"Rode, CA",neg,79.242308,1
federal judge,neu,43.928797,1
Oakland,neu,59.160078999999996,1
Wednesday,neu,67.242381,1
attorney,neg,70.027412,1
NBC News,pos,52.63392,1
Fox News,neu,77.270572,1
Breitbart News Daily,neu,66.489631,4
President Obama,pos,49.315495,4
Breitbart,neu,49.889239,3
SiriusXM,neg,55.360991999999996,2
Trump,neg,47.59327,2
17 Jan 2017,pos,50.672289000000006,1
Wednesday,pos,39.759629000000004,1
Patriot Channel 125,neu,60.069377,1
6AM,pos,53.213005,1
9AM,pos,46.494429999999994,1
Editor-in-Chief,pos,56.463511,1
Alex Marlow,pos,62.617438,1
President-elect,pos,62.946133,1
Donald Trump,neu,77.192386,1
London,neu,75.151048,1
Editor-in-Chief,neu,64.393215,1
Raheem Kassam,neu,72.631222,1
Senator,neu,62.27093299999999,1
Shelley Moore Capito,neu,62.89633,1
WV,pos,59.491369000000006,1
EPA,pos,42.740252,1
Oklahoma,pos,55.59840700000001,1
Attorney General,pos,52.498184,1
Scott Pruitt,pos,46.08062,1
Project Veritas,neu,85.485191,1
Founder,neu,68.751865,1
James O’Keefe,neg,50.851543,1
Frank Gaffney,neg,45.332951,1
Center for Security Policy,pos,54.770913,1
Lt. General,pos,60.964451,1
Jerry Boykin,pos,53.181039,1
Chelsea Manning,pos,51.869524,1
Breitbart Washington Political,neu,85.652301,1
Editor,neu,91.81232,1
Matt Boyle,neu,84.97887899999999,1
Republican National Committee,pos,36.566500000000005,1
Live from London,neu,47.58862,1
Rome,neu,64.205966,1
Jerusalem,neu,77.343802,1
seven days,pos,46.993618999999995,1
a week,pos,53.143765,1
Vice President,neu,38.993645,1
Dave Gorab,pos,53.106914,1
Twitter,neu,71.77578100000001,1
866-957-2874,neu,59.224444,1
Obama Frees Chelsea Manning,neg,49.725014,6
Barack Obama,pos,61.794474,6
Edward Snowden,pos,45.786948,3
Chelsea Manning,pos,50.25878,2
White House press briefing,pos,56.707103000000004,2
Josh Earnest,pos,36.718691,2
AP,neu,48.177967,1
U.S. Army,neu,39.307102,1
17 Jan 2017,pos,67.956355,1
President,pos,60.643283999999994,1
Bradley,pos,52.828888,1
Wikileaks,neg,39.661249999999995,1
35 years,neg,56.578742000000005,1
American,neg,45.91796,1
Tuesday,pos,53.930628000000006,1
"May 17, 2017",pos,65.860203,1
press secretary,neg,40.233407,1
Russia,neg,55.850263,1
The New York Times,neg,49.864168,3
The Times,pos,48.645397,3
Dean Baquet,neu,91.737588,2
Joe Kahn,neu,90.768885,2
Getty Images,neg,64.336793,1
17 Jan 2017,neg,62.17386499999999,1
executive editor,neu,74.439065,1
managing editor,neu,90.642739,1
November,neu,41.062872,1
$5 million,pos,50.286441,1
President-elect,pos,40.709019000000005,1
Donald Trump,neu,72.146028,1
Maduro,neu,89.878831,22
Hugo Chávez,neu,67.740399,11
Socialist International,neu,93.371348,7
Bolivarian Republic of Venezuela,neu,92.806479,5
Venezuelan,neu,57.968724,3
Venezuelans,neg,82.04042799999999,2
National Assembly,pos,41.933668000000004,2
Popular Will,neu,96.600475,2
United Socialist Party of Venezuela (PSUV,neu,70.231105,2
Chavistas,neu,48.377017,2
three years,neu,37.569057,2
AP,neu,53.433257,1
Ariana Cubillos,neu,48.87136,1
17 Jan 2017,neu,52.266637,1
Democratic Action (AD,neu,90.017081,1
Movement for Socialism,neu,87.76301600000001,1
MAS,neu,73.599652,1
UNT,pos,46.538734999999996,1
Democratic Unity Roundtable (MUD,pos,42.514723,1
Venezuelan National Assembly,pos,53.180445,1
Leopoldo López,pos,49.351433,1
February 2014,pos,45.933248999999996,1
13 years,neg,47.903026999999994,1
last December,neu,60.443004,1
23 November,neu,71.781211,1
Mr.,pos,64.189689,1
Bolivarian,neu,64.41375099999999,1
generals,pos,58.450011999999994,1
generals,neu,75.795732,1
ministers,neu,67.835698,1
ministers,neg,42.998,1
Héctor Navarro,neg,46.523087000000004,1
Jorge Giordani,neg,39.738318,1
$300 billion,neu,40.954928,1
Chavista,neu,66.249196,1
minister,neu,58.94005,1
Ana Elisa Osorio,neg,60.121864,1
$20 billion,neg,85.951018,1
two years,neu,52.728266999999995,1
Thursday,neu,60.813132,1
Caracas,pos,48.767859,1
April 2016,neg,54.632977000000004,1
Us,neg,70.149716,1
$12.14,neu,76.54003499999999,1
a month,neu,64.284022,1
$0.13,neu,70.132576,1
four months,neu,45.709846,1
Justin Trudeau,neu,59.993496,32
Mary Dawson,neu,86.475832,11
Aga Khan,neu,42.670116,6
Canada,neu,41.27378,4
Bahamas,neu,87.742572,3
Shiite,neu,83.766649,2
CBC,neu,84.141642,2
Private Island Getaway,neu,86.297605,1
Imam,neu,87.34743,1
Sean Kilpatrick,neu,89.342805,1
The Canadian Press,neu,90.369,1
AP,neu,88.003052,1
17 Jan 2017,neu,85.284348,1
Ethics Commissioner,neu,91.380128,1
Prime Minister,neu,87.05257,1
prime minister,neg,46.115822,1
Mr.,neg,49.033466,1
CBC,neg,44.709066,1
prime minister,pos,40.176021,1
Liberal Party,neu,65.597726,1
Toronto Sun,neu,41.919281000000005,1
$500,pos,55.819852000000004,1
prime minister,neg,43.487835000000004,1
"$350,000",neg,44.392685,1
a year,pos,43.072728,1
prime minister,neg,60.424104,1
Canadians,neu,78.309562,1
National Post,pos,60.595121,1
Hamptons,neu,58.027071,1
Nassau,neu,84.813689,1
Islam,pos,55.544607,1
imam,pos,56.112888000000005,1
NBC News,pos,65.603432,1
Prime Minister,neu,71.193273,1
Canadian,neg,42.248470999999995,1
November 2016,neg,69.559369,1
Chinese,neg,49.269839,1
Trudeau Foundation,pos,45.98995,1
MPs,pos,54.05796899999999,1
Donald Trump,pos,47.7717,14
California,neu,85.181192,7
ROBYN BECK,pos,53.183557,1
AFP,pos,48.882241,1
Getty Images,pos,64.23909599999999,1
17 Jan 2017,pos,68.534677,1
Los Angeles,pos,47.240041,1
CA,neg,57.646668,1
President-Elect,neg,62.357335000000006,1
Hoover Institution Golden State,pos,45.606268,1
POLITICO,neg,58.014067999999995,1
president-elect,pos,47.985549,1
John Binder,pos,57.469922,1
Breitbart Texas,neu,54.286057,1
Twitter,neu,56.935112,1
Steve Harvey,pos,37.552538,5
Donald Trump,neu,87.852933,4
Kanye West,pos,42.131335,2
Martin Luther King III,pos,57.848507000000005,2
Jim Brown,neu,44.152398,2
T.I.,pos,74.896907,2
Willie Lynch,neu,63.535052,2
Trump Tasos Katopodis,neu,61.34935,1
Getty Images,pos,56.940935,1
17 Jan 2017,pos,59.858644999999996,1
Harris,neu,71.13082800000001,1
President-elect,pos,60.160316,1
Atlanta,pos,57.46154,1
President-elect,neu,53.214044,1
Monday,pos,58.255449000000006,1
Kanye,pos,56.75751100000001,1
Martin Luther King,pos,52.67816199999999,1
Bamboozled,pos,50.496778,1
Instagram,pos,56.971161,1
Donald Trump,neu,75.862213,15
Access Hollywood,neu,44.635221,5
Larry Schweikart,pos,60.257187,5
Joel B. Pollak,neu,59.755027999999996,4
Richard Baris,neg,68.26388,4
New Hampshire,neu,63.684056,3
Bill Clinton,neg,55.242703000000006,3
Republican,neg,64.043047,2
Republicans,pos,72.609704,2
Lost New Hampshire,neu,37.861842,1
John Minchillo,neg,44.738599,1
AP,neg,52.36147,1
17 Jan 2017,neg,59.401796,1
October 8,pos,60.569152,1
Democrat,pos,56.72803,1
Hillary Clinton,pos,58.299338,1
a years,pos,50.09116300000001,1
Breitbart,neu,85.50923999999999,1
Senior Editor,neu,80.304575,1
historian,pos,59.586364999999994,1
The Inside,pos,59.949567,1
October,pos,76.598292,1
Magic Bullet,pos,59.29577499999999,1
Paul Ryan,pos,52.72413,1
Jason Chaffetz,pos,50.42282,1
president,pos,62.125677,1
Sex Bomb,neu,60.037456,1
Bannon,pos,44.699937,1
Libertarian,neu,65.313264,1
Gary Johnson,neu,64.85940599999999,1
Florida,pos,70.748722,1
Trump New Hampshire,neu,57.317927000000005,1
"Charlotte, North Carolina",neu,83.293896,1
"Loudon County, Virginia",neu,70.699146,1
Monday,neu,76.782189,1
American,pos,49.106117,1
President Obama,neu,98.383202,36
Chelsea Manning,neu,81.203171,15
Wikileaks,neu,57.292005,7
Russian,neg,81.006329,4
"January 17, 2017",neu,58.029436999999994,4
Democrats,neu,64.601283,4
Americans,neu,62.908878,3
November,neu,70.12916,3
GOP,neu,94.412869,3
Hillary Clinton,neg,60.662394,2
national Democratic Party,pos,69.210059,2
Erick Erickson,neg,47.118741,2
North Carolina,pos,58.616612999999994,2
December,pos,52.962345,2
Obama Frees,neu,73.99185,1
Tightens Political Alliance,neu,82.54184500000001,1
Mike Kemp,neu,91.913966,1
In Pictures,neu,84.814532,1
Getty Images,neu,70.51499,1
17 Jan 2017,neu,61.415191,1
President,neu,80.297597,1
President,pos,47.011486000000005,1
Iraq,pos,45.535372,1
Democratic National Committee,neu,42.384167,1
John Podesta,neu,73.955287,1
35 year,neg,54.271294000000005,1
May 2017,neg,53.988497,1
"May 17, 2017",neu,86.419957,1
pic.twitter.com/al3lZ8KpR6,neu,90.374418,1
Byron Tau,neu,92.102203,1
Tuesday,neu,56.267188999999995,1
https://t.co/xgzk9Tx2VA,neu,55.98484500000001,1
David Burge,neu,81.810073,1
Private,neg,51.817682,1
US,neg,60.422613999999996,1
Noah Rothman,neu,95.93523400000001,1
Supreme Court,neu,55.109768,1
Human Rights Campaign,pos,51.054162000000005,1
governor,pos,50.589721,1
Clinton,pos,73.913281,1
NPR,pos,42.068262000000004,1
David Axelrod,neu,46.910218,1
Fox News,neu,80.172483,1
Rush Limbaugh,neu,81.864546,1
NRA,neu,78.776577,1
President,pos,55.991272,1
https://t.co/LEhMGx6IWd,pos,62.265457000000005,1
pic.twitter.com/NnJFWHsj2d,pos,62.265457000000005,1
Mark Knoller,neg,38.356257,1
"January 18, 2017",neg,63.89439300000001,1
Trump,neg,60.139889000000004,1
Antonio Tajani,pos,43.733042,5
European Parliament,pos,72.366699,4
Italian,neu,45.54782,2
Martin Schulz,pos,54.530719000000005,2
Donald Tusk,pos,37.928411000000004,2
EU,neu,54.361374,2
AFP,neu,61.17069899999999,1
17 Jan 2017,neu,67.73680800000001,1
Strasbourg,neu,76.131156,1
France,pos,38.763944,1
AFP,neg,44.524838,1
president,pos,54.54349200000001,1
Tuesday,neu,55.305342,1
premier,neg,46.042494,1
Silvio Berlusconi,neg,48.956833,1
Gianni Pittella,neg,47.945339,1
European Council,neu,79.306775,1
president,pos,67.002325,1
Jerry Walker,neg,89.063044,15
Texas,neu,51.448755,6
Little Elm Police Det,neu,72.157094,6
Rodney Harrison,neu,64.506593,5
Tuesday,neg,50.259511,4
Breitbart,neu,89.187513,3
Bob Price,neu,83.988083,3
Denton County,neu,64.813027,2
@GregAbbott_TX,pos,43.946855,2
"January 18, 2017",neg,48.639297,2
House,neg,64.294201,1
17 Jan 2017,neg,67.36045,1
three weeks,neg,49.673057,1
10:40 p.m. CST,neu,47.881986999999995,1
Chief,pos,49.002675,1
Brian Roach,pos,59.027961,1
Detective,neg,64.384289,1
Detective,neu,71.688784,1
3 p.m.,neg,48.215993000000005,1
Officers,pos,37.522611,1
WFAA,neu,79.497367,1
Dallas,neu,81.79885999999999,1
Sheriff,neu,88.01596,1
Lieutenant,neu,74.72059800000001,1
Orlando Hinojosa,neu,77.718881,1
Dallas – Fort Worth Metroplex,pos,47.662016,1
Officer,neg,47.381855,1
Fox4 Dallas,neg,66.45191200000001,1
Denton Regional Hospital,neg,75.410192,1
Detective,neg,65.452966,1
Chief,neu,53.862983,1
48-years,neu,56.139523999999994,1
September,neu,59.790527999999995,1
4-months,neu,84.511483,1
22-years,neu,86.950041,1
Facebook,neu,58.044182,1
Patrick Fallon,neu,69.867198,1
Detective,neg,41.892511,1
Detective,neg,82.089515,1
Governor,neg,65.619098,1
Greg Abbot Tweeted,neg,64.432515,1
governor,pos,48.722746,1
https://t.co/zjCCLIefqQ,pos,39.688907,1
Detective,neu,77.46145800000001,1
https://t.co/2xaOJIELKR,neu,43.234066,1
DFW TV News,neu,90.69782,1
Officer Down Memorial Page,neg,70.256691,1
Ney York City Police,neg,74.854292,1
Detective,neg,61.360464,1
Steven McDonal,neg,64.255396,1
31 years,neg,73.773363,1
Pew Research Center,neg,41.091497,1
associate editor,neu,88.188918,1
Twitter,neu,69.191342,1
Donald Trump,pos,69.341697,7
Tom Ciccotta,pos,55.218239999999994,3
Georgetown University,pos,59.0022,2
America,pos,37.971450000000004,2
Josh Armstead,neg,55.243013,2
Georgetown,pos,50.33450499999999,2
Getty,neu,51.324234999999994,1
17 Jan 2017,neu,44.691516,1
eight-hour,pos,49.189806000000004,1
Saturday,pos,74.591027,1
professors,pos,86.180772,1
Organizing,pos,71.172831,1
professors,pos,55.00422700000001,1
President-elect,pos,49.81196,1
Facebook,pos,67.042528,1
four years,neu,37.889567,1
January 14th,pos,45.868756,1
Georgetown,pos,43.172346,1
DC,neu,66.603627,1
Georgetown administration,neu,62.027847,1
George Washington University Philosophy,pos,46.894714,1
Professor,neg,43.238744000000004,1
Vanessa Wills,pos,40.888931,1
Jessica Lee,neu,60.304818000000004,1
program director,neu,75.477501,1
Center for Social Justice,neu,44.83352,1
president,neg,50.720436,1
Georgetown History,neg,52.998734000000006,1
Professor,neg,59.102425999999994,1
Joseph McCartin,neg,56.909834000000004,1
Breitbart News,pos,67.788105,1
Twitter,pos,54.727227,1
tciccotta@breitbart.com,pos,60.211241,1
United States,neu,84.253985,8
Russia,neu,83.324846,8
Turkey,neg,55.310921,8
Middle East,neu,88.672436,7
Syria,neu,92.76833599999999,7
Syrian,neu,40.746342,6
United Nations,neu,76.570027,6
American administration,neu,87.143258,4
Kazakhstan,pos,60.308026000000005,4
Mohammad Javad Zarif,neg,53.881159000000004,4
Russian,neu,62.87216599999999,4
Astana,neu,39.813953000000005,3
Russians,pos,65.138814,3
Associated Press,pos,43.648942000000005,2
Hassan Rouhani,neu,82.6638,2
Sergey Lavrov,neu,70.293667,2
Moscow,pos,64.805088,2
Damascus,neg,60.338084,2
Turkish,neu,76.577205,2
ISIS,neu,77.93900000000001,2
18 Jan 2017,neu,45.382849,1
Tuesday,neu,80.51021200000001,1
Foreign Minister,neu,68.323752,1
minister,neu,91.656078,1
Secretary of State,neu,65.814114,1
John Kerry,neu,74.286458,1
Reuters,neu,64.596446,1
President,neu,72.858335,1
Iranian,neg,42.087432,1
Saudi Arabia,neu,56.543493,1
